X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.151286974279103,39.775318290028636,67326,300,E,NORTH,ST,S,300 E NORTH ST,EN  000317,6008,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163375440455923,39.7734884825148,67327,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000414,8151,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.142706877512651,39.869676006098203,67328,900,,BROAD RIPPLE,AVE,S,900 BROAD RIPPLE AV,BR  000901,340,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.16058460788264,39.765770219530374,67329,100,W,MARYLAND,ST,N,100 W MARYLAND ST,WMD 000112,7153,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152222442315178,39.776216743394038,67330,600,N,ALABAMA,ST,E,600 N ALABAMA ST,NA  000623,8770,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161285189699072,39.765643865978205,67331,100,W,MARYLAND,ST,S,100 W MARYLAND ST,WMD 000117,7136,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151698923603092,39.771125075048133,67332,300,E,NEW YORK,ST,S,300 E NEW YORK ST,ENY 000309,2734,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.144575358532151,39.870621945366828,67333,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000806,243,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.159104044128483,39.765590351729955,67334,0000,W,MARYLAND,ST,S,0000 W MARYLAND ST,WMD 000013,7175,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163971361030704,39.767325637365062,67335,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,WW  000314,7036,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150691351449993,39.772942332765226,67336,400,N,NEW JERSEY,ST,W,400 N NEW JERSEY ST,NNJ 000410,1463,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163012607707159,39.767305679930885,67337,200,W,WASHINGTON,ST,N,200 W WASHINGTON ST,WW  000254,7025,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.162896088271964,39.775683867012816,67338,200,W,NORTH,ST,N,200 W NORTH ST,WN  000204,6101,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161622558461858,39.772607221141875,67339,300,N,CAPITOL,AVE,W,300 N CAPITOL AV,NC  000312,3920,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.153468447715014,39.771927367392898,67340,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000338,1358,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150755635387668,39.775305426733517,67341,300,E,NORTH,ST,S,300 E NORTH ST,EN  000331,6015,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.162472631343732,39.767294480705672,67342,200,W,WASHINGTON,ST,N,200 W WASHINGTON ST,WW  000226,7011,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161379272936912,39.773593618763719,67343,400,N,CAPITOL,AVE,E,400 N CAPITOL AV,NC  000417,8065,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.153971801623996,39.771168719561473,67344,200,E,NEW YORK,ST,S,200 E NEW YORK ST,ENY 000205,1252,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.163894605126117,39.767323888184471,67345,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,WW  000310,7034,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151805729282529,39.767050283507636,67346,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000318,5428,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161303791686848,39.775456712973366,67347,500,N,CAPITOL,AVE,E,500 N CAPITOL AV,NC  000515,8096,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157805300599946,39.765721105663623,67348,0000,E,MARYLAND,ST,N,0000 E MARYLAND ST,EMD 000004,5071,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150296188892639,39.766982782909857,67349,400,E,WASHINGTON,ST,N,400 E WASHINGTON ST,EW  000412,5443,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.160638071055374,39.768528121059795,67350,100,W,MARKET,ST,S,100 W MARKET ST,WMA 000115,7397,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.143987210351597,39.87069883993496,67351,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000828,412,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.153071013200986,39.772023753205012,67352,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000355,1327,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155994687873033,39.771898401749127,67353,300,N,PENNSYLVANIA,ST,E,300 N PENNSYLVANIA ST,NP  000311,5594,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15992020816401,39.775613761721573,67354,100,W,NORTH,ST,N,100 W NORTH ST,WN  000122,6080,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.149321396314534,39.775381936980892,67355,400,E,NORTH,ST,N,400 E NORTH ST,EN  000422,6030,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161281394861987,39.776005340764534,67356,600,N,CAPITOL,AVE,E,600 N CAPITOL AV,NC  000601,8110,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15022678097732,39.771096098199287,67357,400,E,NEW YORK,ST,S,400 E NEW YORK ST,ENY 000407,2753,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.153837498440751,39.768512336969543,67358,200,E,MARKET,ST,N,200 E MARKET ST,EMA 000210,5324,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.15639631206858,39.77556839980776,67359,0000,E,NORTH,ST,N,0000 E NORTH ST,EN  000010,2124,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.152045150621191,39.772777969376094,67360,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000401,1750,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150203623144378,39.766978451332243,67361,400,E,WASHINGTON,ST,N,400 E WASHINGTON ST,EW  000414,5444,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.16163820671693,39.772193547879148,67362,300,N,CAPITOL,AVE,W,300 N CAPITOL AV,NC  000308,3922,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.15614221322096,39.772395274501605,67363,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000320,5619,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.160235866002054,39.765618004231683,67364,100,W,MARYLAND,ST,S,100 W MARYLAND ST,WMD 000101,7130,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153423574984146,39.7717723318952,67365,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000335,1317,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151956669449206,39.77284124010194,67366,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000409,1754,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.152507674108051,39.773179572808488,67367,400,N,ALABAMA,ST,W,400 N ALABAMA ST,NA  000410,1674,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161542297533828,39.774631520263227,67368,500,N,CAPITOL,AVE,W,500 N CAPITOL AV,NC  000510,8084,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.153848960185016,39.771643451535979,67369,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000312,1345,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.164901886573119,39.767350738934397,67370,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,WW  000362,7060,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153662433289966,39.771781796592748,67371,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000326,1352,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154730871787123,39.76851943368009,67372,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000128,5293,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156099883042188,39.773621321494133,67373,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000414,8621,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161443474853726,39.771769282614862,67374,300,N,CAPITOL,AVE,E,300 N CAPITOL AV,NC  000305,3902,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.151460952393592,39.771127745176642,67375,300,E,NEW YORK,ST,S,300 E NEW YORK ST,ENY 000311,2735,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.150520339238341,39.77360330644494,67376,400,N,NEW JERSEY,ST,E,400 N NEW JERSEY ST,NNJ 000425,1487,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.160724455396021,39.775525678162069,67377,100,W,NORTH,ST,S,100 W NORTH ST,WN  000105,6090,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.152790435046555,39.768319974649174,67378,200,E,MARKET,ST,S,200 E MARKET ST,EMA 000209,5341,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.142151617654633,39.869680565665604,67379,900,,BROAD RIPPLE,AVE,S,900 BROAD RIPPLE AV,BR  000915,347,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.151128984791853,39.762380507209812,67380,300,S,NEW JERSEY,ST,E,300 S NEW JERSEY ST,,5652,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.155593472728697,39.771332803665857,67381,100,E,NEW YORK,ST,N,100 E NEW YORK ST,ENY 000108,1283,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155777726079464,39.778064546319527,67382,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,NP  000801,2410,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.163365528605596,39.773827807717396,67383,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000424,8156,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161581901546583,39.791557541627782,67384,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001822,3725,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159162929898798,39.763672215121957,67385,200,S,MCCREA,ST,E,200 S MCCREA ST,SMC 000201,7198,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.148780138381198,39.774781695763338,67386,500,N,EAST,ST,W,500 N EAST ST,,2888,MULTI SPACE,2012-08-08T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155849664329665,39.780782259603185,67387,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000934,8650,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154535237444293,39.768272454024711,67388,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000030,1099,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155860179292176,39.780150932925608,67389,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000918,2445,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.149610048293894,39.774528103399341,67390,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000541,1820,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161227697327291,39.777454341033355,67391,700,N,CAPITOL,AVE,E,700 N CAPITOL AV,NC  000707,8138,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161399459024082,39.77788585445122,67392,700,N,CAPITOL,AVE,W,700 N CAPITOL AV,NC  000722,8130,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.142849189705856,39.779356493303176,67393,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2518,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,MULTI
-86.1557769678721,39.77819346677034,67394,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,NP  000805,2412,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.156311449530634,39.768203528085145,67395,0000,N,PENNSYLVANIA,ST,W,0000 N PENNSYLVANIA ST,NP  000024,9511,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.161580367112464,39.790882964307002,67396,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001802,3735,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.146019802733122,39.777006442586476,67397,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000731,2083,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155868711658044,39.780086150026946,67398,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000916,2444,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.14733551904169,39.77611516800728,67399,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000667,1921,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155930464333366,39.777464301934799,67400,700,N,PENNSYLVANIA,ST,W,700 N PENNSYLVANIA ST,NP  000710,2403,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.155841672393038,39.781775231986643,67401,1000,N,PENNSYLVANIA,ST,W,1000 N PENNSYLVANIA ST,NP  001014,8664,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163965336642022,39.765882830279104,67402,300,W,MARYLAND,ST,N,300 W MARYLAND ST,WMD 000308,7124,SINGLE SPACE,2012-09-12T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155740058115825,39.779693586006935,67403,900,N,PENNSYLVANIA,ST,E,900 N PENNSYLVANIA ST,NP  000917,2433,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.161452100403736,39.77673077881861,67404,600,N,CAPITOL,AVE,W,600 N CAPITOL AV,NC  000618,8108,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.147408195444925,39.776065841620408,67405,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000661,1918,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.155773161068296,39.778127735059122,67406,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,NP  000803,2411,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.155854708582964,39.78064811973276,67407,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000930,8648,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.165010333362346,39.782167943522794,67408,300,W,011TH,ST,S,300 W 011TH ST,E11TH000351,8598,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161154769131031,39.786341610781761,67409,1400,N,CAPITOL,AVE,E,1400 N CAPITOL AV,NC  001409,3804,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.149658436392542,39.774488338139641,67410,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000537,1818,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161323944503891,39.786447171701823,67411,1400,N,CAPITOL,AVE,W,1400 N CAPITOL AV,NC  001422,3820,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.164141380375369,39.771509054208302,67412,300,W,NEW YORK,ST,N,300 W NEW YORK ST,,4045,MULTI SPACE,2012-05-25T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.148253812151552,39.775684915571432,67413,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000618,1858,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161397007634477,39.79154305642588,67414,1800,N,CAPITOL,AVE,E,1800 N CAPITOL AV,NC  001813,3706,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.145217474574935,39.870380885387299,67415,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,226,MULTI SPACE,2012-03-30T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,MULTI
-86.147384615650608,39.776084232308939,67416,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000663,1919,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.142778524479326,39.779402945767323,67417,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2521,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,MULTI
-86.148320823288543,39.77563927074641,67418,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000612,1855,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161403916583552,39.769290521445186,67419,100,W,WABASH,ST,S,100 W WABASH ST,WWB 000139,3319,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163127545276154,39.77135679108202,67420,200,W,NEW YORK,ST,S,200 W NEW YORK ST,,3855,MULTI SPACE,2012-08-29T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.164689413208677,39.782158068981985,67421,300,W,011TH,ST,S,300 W 011TH ST,E11TH000321,8586,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.149027416259699,39.769390218192434,67422,100,N,EAST,ST,W,100 N EAST ST,NE  000106,8037,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.148477565364928,39.775367717481764,67423,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000601,1890,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159933750175384,39.763963794400965,67424,200,S,ILLINOIS,ST,E,200 S ILLINOIS ST,,7343,SINGLE SPACE,2012-08-23T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159033206325816,39.779287251552084,67425,0000,W,009TH,ST,N,0000 W 009TH ST,W09TH000008,8918,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.161236803861442,39.777199853546712,67426,700,N,CAPITOL,AVE,E,700 N CAPITOL AV,NC  000703,8136,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.147483031571198,39.776201631943295,67427,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000666,1880,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161570003475887,39.790025842840556,67428,1700,N,CAPITOL,AVE,W,1700 N CAPITOL AV,NC  001716,3755,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161301872089737,39.78537233376916,67429,1300,N,CAPITOL,AVE,W,1300 N CAPITOL AV,NC  001312,3842,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.142615880316441,39.779517149975092,67430,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2528,ADA,2012-04-26T00:00:00.000Z,1.00,19.00,,02,0700-2000,MON-SAT,SINGLE
-86.149769102793002,39.774406738136264,67431,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000527,1813,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
